countrynum,statenum,Route,RouteName,Active,Latitude,Longitude,Stratum,BCR,LandTypeID,RouteTypeID,RouteTypeDetailId
840,27,031,SILOAM,1,33.5197045,-83.0957341,11,29,0,1,1
840,27,032,GROVETOWN,1,33.4876538,-82.1997128,11,29,0,1,1
840,27,033,LACROSS,1,32.1823297,-84.2682799,4,27,0,1,1
840,27,034,JACKSONBORO,1,32.8829954,-81.6377660,4,27,0,1,1
840,27,035,MACON,1,32.9464727,-83.6478349,4,27,0,1,1
840,27,036,BOWDON,1,33.5381995,-85.2533567,11,29,0,1,1
840,27,037,LINWOOD,1,34.6689717,-85.3463759,13,28,0,1,1
840,27,038,TAZEWELL,1,32.3152912,-84.5636584,4,27,0,1,1
840,27,039,SHANNON,1,34.3863104,-85.0490155,13,28,0,1,1
840,27,040,BAXTER,1,34.7642707,-84.0687099,23,28,0,1,1
840,27,041,MOUNTAIN CTY,1,34.9172777,-83.4074789,23,28,0,1,1
840,27,042,HOLLY SPRS,0,34.1391517,-84.4635319,11,29,0,1,1
840,27,043,HIRAM,1,33.9086267,-84.7482209,11,29,0,1,1
840,27,044,STOCKBRIDGE,1,33.6307147,-84.2188269,11,29,0,1,1
840,27,045,RUTLEDGE,1,33.6101913,-83.6041811,11,29,0,1,1
840,27,046,JULIETTE,1,33.1053145,-83.8122125,11,29,0,1,1
840,27,047,WASHINGTON,1,33.6477247,-82.6759719,11,29,0,1,1
840,27,048,DEEPSTEP,1,33.0291229,-82.8309704,4,27,0,1,1
840,27,049,FINLEYSON,1,32.1468537,-83.5781559,4,27,0,1,1
840,27,050,RENTZ,1,32.1747043,-82.9529801,4,27,0,1,1
840,27,051,WADLEY,1,32.8899700,-82.3672037,4,27,0,1,1
840,27,052,PITTS,1,31.9142657,-83.5531469,4,27,0,1,1
840,27,053,WORKMORE,1,31.9354092,-82.9391858,4,27,0,1,1
840,27,054,DOVER,1,32.6493901,-81.6930981,4,27,0,1,1
840,27,055,DOUGLAS,0,31.4573017,-82.8019089,4,27,0,1,1
840,27,056,KELLER,0,31.7655427,-81.2461699,3,27,0,1,1
840,27,057,BOSTON,1,30.6653217,-83.8011200,4,27,0,1,1
840,27,058,NEEDMORE,0,30.6013017,-82.7066959,3,27,0,1,1
840,27,102,FOLKSTON,1,30.7412280,-82.0713150,3,27,0,1,1
840,27,111,PINEORA,1,32.3293007,-81.4255139,3,27,0,1,1
840,27,112,VIDALIA,1,32.1084995,-82.3713072,4,27,0,1,1
840,27,117,WARE CO,1,31.1988887,-82.2302919,3,27,0,1,1
840,27,119,METASVILLE,0,33.7283627,-82.5666869,11,29,0,1,1
840,27,122,HOLLONVILLE 2,1,33.1817632,-84.4810583,11,29,0,1,1
840,27,123,WHITESBURG,1,33.6361338,-84.8855164,11,29,0,1,1
840,27,142,SUTALLEE,1,34.2229334,-84.6178662,11,29,0,1,1
840,27,155,COFFEE CO,1,31.4577244,-82.8023609,4,27,0,1,1
840,27,156,RICEBORO,1,31.6168883,-81.6271416,3,27,0,1,1
840,27,158,TARVER,1,30.6012759,-82.7068280,3,27,0,1,1
840,27,301,WOODBINE,1,30.9289420,-81.6718980,3,27,0,1,1
840,27,302,COUNCIL,1,30.5849500,-82.4694190,3,27,0,1,1
840,27,303,HEADLIGHT,1,30.8156483,-82.7110995,3,27,0,1,1
840,27,304,BIG OAK,1,31.0603940,-81.9385286,3,27,0,1,1
840,27,305,COLONELS ISLAND,1,31.7275586,-81.2589304,3,27,0,1,1
840,27,306,GLENMORE,1,31.1219928,-82.8050351,3,27,0,1,1
840,27,307,THORNTON ROAD,1,31.6994191,-82.4003766,4,27,0,1,1
840,27,308,UNION,1,32.4826257,-82.0547405,4,27,0,1,1
840,27,309,MILLEN,1,32.6387756,-81.8440915,4,27,0,1,1
840,27,310,WHITE HILL,1,32.6981698,-81.4772544,4,27,0,1,1
840,27,311,OUSLEY,1,30.7949952,-83.4309121,3,27,0,1,1
840,27,312,SHILOH,1,30.9398503,-83.4081100,4,27,0,1,1
840,27,313,WEBER,1,31.2372355,-83.1398269,4,27,0,1,1
840,27,314,OWENSBORO,1,31.9115930,-83.3946338,4,27,0,1,1
840,27,315,MINTER TWEED,1,32.4529818,-82.7571502,4,27,0,1,1
840,27,316,BETHANY,1,30.8576446,-84.7241329,4,27,0,1,1
840,27,317,PHILEMA,1,31.7538576,-84.0168649,4,27,0,1,1
840,27,318,DICKEY,1,31.5573574,-84.6581734,4,27,0,1,1
840,27,319,BARGES,1,31.9559887,-84.6928996,4,27,0,1,1
840,27,320,Irwinton,1,32.8012820,-83.0293010,4,27,0,1,1
840,27,321,LAKEVIEW,1,32.5465719,-83.7460488,4,27,0,1,1
840,27,322,ROLAND,1,32.8593849,-84.4158115,11,29,0,1,1
840,27,323,CARRS STATION,1,33.1701743,-83.1199010,11,29,0,1,1
840,27,324,SHARON,1,33.4815769,-82.7634571,11,29,0,1,1
840,27,325,CURRY HILL,1,33.8799945,-82.5535440,11,29,0,1,1
840,27,326,GOOD HOPE,1,33.6804525,-83.7041676,11,29,0,1,1
840,27,327,SUNNY SIDE,1,33.3820020,-84.2837106,11,29,0,1,1
840,27,328,KITE LAKE,1,33.5364364,-84.4592036,11,29,0,1,1
840,27,329,YATES CROSSROADS,1,33.4037868,-85.2537310,11,29,0,1,1
840,27,330,STONEY POINT,0,33.6511789,-85.2195466,11,29,0,1,1
840,27,331,CANDLER,1,34.1726911,-83.8381378,11,29,0,1,1
840,27,332,ROCK BRANCH,1,34.1982791,-82.7559864,11,29,0,1,1
840,27,333,HEBRON,1,34.3932407,-83.1032176,11,29,0,1,1
840,27,334,WOODSTOCK,1,34.0921282,-84.6150591,11,29,0,1,1
840,27,335,PLEASANT HILL,1,34.9062610,-84.5124264,23,28,0,1,1
840,27,336,AMOS MILL,1,34.6117851,-85.4975650,13,28,0,1,1
840,27,337,DAVIS CROSSROADS,1,34.7223756,-85.4241020,13,28,0,1,1
840,27,430,STONEY POINT 2,1,33.6511789,-85.2195466,11,29,0,1,1
840,27,900,PIEDMONT NWR,1,33.0951823,-83.7086974,11,29,0,1,3
840,33,001,NAPLES,1,48.5817917,-116.3974909,64,10,0,1,1
840,33,002,MIVODEN,1,47.7825805,-116.6672685,64,10,0,1,1
840,33,003,AVERY,1,47.2505272,-115.8109268,64,10,0,1,1
840,33,004,GIFFORD,1,46.4532553,-116.5560346,65,9,0,1,1
840,33,005,NEZPERCE,1,46.0761181,-115.4122168,64,10,0,1,1
840,33,006,LOLO PASS,1,46.6398230,-114.5424783,64,10,0,1,1
840,33,007,GRANGEVILLE,1,45.8813157,-116.1124649,64,10,0,1,1
840,33,008,GOLDEN,1,45.8118141,-115.6810610,64,10,0,1,1
840,33,009,DEEP CREEK,0,45.7000000,-114.6333333,64,10,0,1,1
840,33,010,BAKER,1,45.0341095,-113.5624829,65,9,0,1,1
840,33,011,CASCADE,0,44.5814347,-116.0405729,65,10,0,1,1
840,33,012,CAPE HORN,1,44.4572034,-115.0979702,64,10,0,1,1
840,33,013,CHALLIS,1,44.6127281,-114.1743245,65,10,0,1,1
840,33,014,LEADORE,1,44.7223590,-113.5203605,65,9,0,1,1
840,33,015,DUBOIS,1,44.2384571,-112.2561867,89,9,0,1,1
840,33,016,SQUIRREL,1,44.0271337,-111.2586979,65,9,0,1,1
840,33,017,BLACKS CREEK,1,43.4553410,-116.0962005,89,9,0,1,1
840,33,018,CENTERVILLE,1,43.7258179,-115.9510940,64,10,0,1,1
840,33,019,ALTURAS,0,43.8977317,-114.9073789,64,10,0,1,1
840,33,020,CRATERS,1,43.4619319,-113.5630006,89,9,0,1,1
840,33,021,SPRINGFIELD,1,43.1104288,-112.7317982,89,9,0,1,1
840,33,022,RIRIE,1,43.5343116,-111.7010272,89,9,0,1,1
840,33,023,TRIANGLE,1,42.8131415,-116.6394012,89,9,0,1,1
840,33,024,GLENNS FERRY,0,42.9094597,-115.1851959,89,9,0,1,1
840,33,025,MAGIC MTN,1,42.3311564,-114.2794532,88,9,0,1,1
840,33,026,ACEQUIA,1,42.6770234,-113.5890998,89,9,0,1,1
840,33,027,POCATELLO,1,42.8548166,-112.5193880,88,9,0,1,1
840,33,028,HENRY,0,42.9309637,-111.5524589,88,9,0,1,1
840,33,029,COOLIN,1,48.4797897,-116.8492509,64,10,0,1,1
840,33,030,Baldy Mountain,1,45.8162850,-115.4726060,64,10,0,1,1
840,33,109,NEZPERCE NF,0,45.8257420,-115.4359342,64,10,0,1,1
840,33,111,CABARTON,1,44.4138961,-116.0315611,65,10,0,1,1
840,33,119,SAWTOOTH CTY,0,43.9110934,-114.8761118,64,10,0,1,1
840,33,124,PASADENA VAL,1,42.9539220,-115.2124573,89,9,0,1,1
840,33,128,BLACKFT RES,1,42.9613154,-111.7185508,89,9,0,1,1
840,33,202,MARBLE CREEK,1,47.2502840,-116.0228279,64,10,0,1,1
840,33,204,JOEL,1,46.4470219,-116.8391482,65,9,0,1,1
840,33,205,PIERCE,1,46.4724742,-115.7969686,64,10,0,1,1
840,33,207,SALMON RIVER,1,45.3898886,-116.0342990,64,10,0,1,1
840,33,208,BURGDORF,1,45.3420792,-115.9475939,64,10,0,1,1
840,33,209,COBALT,1,45.0778394,-114.0119991,64,10,0,1,1
840,33,211,CRANE CREEK,1,44.1957002,-116.5087254,89,10,0,1,1
840,33,212,YELLOW PINE,1,44.9600847,-115.4933479,64,10,0,1,1
840,33,213,SUNBEAM,1,44.2711977,-114.7338639,64,10,0,1,1
840,33,214,IRON SPRINGS,1,44.2330004,-113.3704824,65,9,0,1,1
840,33,217,SILVER CITY,1,43.1584349,-116.5088281,89,9,0,1,1
840,33,218,FEATHERVILLE,1,43.4135132,-115.3610245,64,10,0,1,1
840,33,219,PICABO,1,43.4007821,-114.2522640,89,9,0,1,1
840,33,220,CAREY,1,43.3387265,-113.8743621,89,9,0,1,1
840,33,221,MUD LAKE,1,43.8124267,-112.3960119,89,9,0,1,1
840,33,222,BATES,1,43.8248162,-111.2006106,65,9,0,1,1
840,33,223,DOUGAL RES,1,42.6439302,-116.9936762,89,9,0,1,1
840,33,224,HOT SPRING,1,42.7918728,-115.7179519,89,9,0,1,1
840,33,225,CEDAR HILL,1,42.4316850,-114.0888322,89,9,0,1,1
840,33,226,ALMO,1,42.2100017,-113.8402099,88,9,0,1,1
840,33,227,DANIELS RES,1,42.4988307,-112.3918149,88,9,0,1,1
840,33,228,PRESTON,1,42.0021387,-111.9538098,88,9,0,1,1
840,33,319,SAWTOOTH CITY 2,1,43.9110934,-114.8761110,64,10,0,1,1
840,33,901,TWIN BUTTES,1,43.5215970,-112.6503600,89,9,0,1,3
840,33,902,LOST RIVER,1,43.5493493,-113.0094549,89,9,0,1,3
840,33,903,KYLE CANYON,1,43.7431920,-112.8423869,89,9,0,1,3
840,33,904,CIRCULAR BU,1,43.5602019,-112.8721588,89,9,0,1,3
840,33,905,TRACTOR FLAT,1,43.5492585,-112.6369200,89,9,0,1,3
840,33,906,N FORK CDA R,1,47.8844941,-116.1318742,64,10,0,1,3
840,33,907,ROCHAT DIVDE,1,47.5466971,-116.3312759,64,10,0,1,3
840,34,001,GUILFORD,1,42.2101956,-90.0603721,17,23,0,1,1
840,34,002,MILL CREEK,1,42.1593177,-89.3321502,32,22,0,1,1
840,34,003,HOLCOMB,1,42.0711057,-89.0756312,32,22,0,1,1
840,34,004,CHERRY VAL,0,42.1810097,-88.9789839,16,23,0,1,1
840,34,005,BARRINGTON,0,42.1542181,-88.1753350,16,22,0,1,1
840,34,006,ITASCA,1,42.0160676,-87.9087020,16,22,0,1,1
840,34,007,ATKINSON,1,41.3974197,-90.0300702,32,22,0,1,1
840,34,008,GENESEO,1,41.4846401,-90.2173250,32,22,0,1,1
840,34,009,PUTNAM,1,41.1849333,-89.4568609,32,22,0,1,1
840,34,010,SHEFFIELD,1,41.3504896,-89.7704347,32,22,0,1,1
840,34,011,BUDA,1,41.3356226,-89.7085965,32,22,0,1,1
840,34,012,COMPTON,1,41.6502254,-89.0175725,31,22,0,1,1
840,34,013,STREATOR,1,41.0834818,-88.8325718,31,22,0,1,1
840,34,014,WAYNE,1,41.9335847,-88.1879809,31,22,0,1,1
840,34,015,ESSEX,1,41.1663407,-88.1852819,31,22,0,1,1
840,34,016,NEWARK,1,41.5307220,-88.5743214,31,22,0,1,1
840,34,017,SHERBURNVILL,1,41.2187664,-87.5816027,16,22,0,1,1
840,34,018,NEW LENOX,1,41.4686591,-87.9645990,16,22,0,1,1
840,34,019,GULFPORT,1,40.8036571,-91.0568488,32,22,0,1,1
840,34,020,STILLWELL,1,40.2137205,-91.1829978,31,22,0,1,1
840,34,021,CHANDLERVILL,1,40.0810774,-90.0013197,31,22,0,1,1
840,34,022,TERRE HAUTE,1,40.6514497,-90.9814019,32,22,0,1,1
840,34,023,WILLIAMSFLD,1,40.9170762,-90.0331516,32,22,0,1,1
840,34,024,CAMERON,1,40.8602881,-90.5087794,32,22,0,1,1
840,34,025,BARTONVILLE,1,40.6004653,-89.6657014,31,22,0,1,1
840,34,026,MONICA,1,40.9305488,-89.7938841,32,22,0,1,1
840,34,027,DEER CREEK,1,40.6045464,-89.3175167,31,22,0,1,1
840,34,028,MACKINAW,1,40.4972564,-89.4243639,31,22,0,1,1
840,34,029,MINONK,1,40.9275498,-88.9506900,31,22,0,1,1
840,34,030,MONTICELLO,1,40.0787817,-88.5584799,31,22,0,1,1
840,34,031,FAIRBURY,1,40.7143846,-88.5637682,31,22,0,1,1
840,34,032,PONTIAC,1,40.8985328,-88.6754284,31,22,0,1,1
840,34,033,DAILEY,1,40.2509834,-87.9675978,31,22,0,1,1
840,34,034,MILFORD,1,40.6463646,-87.7246040,31,22,0,1,1
840,34,035,MELROSE,0,39.9203767,-91.2963699,31,22,0,1,1
840,34,036,BLUFF SPGS,1,39.9897988,-90.3451209,31,22,0,1,1
840,34,037,ATHENSVILLE,1,39.4187241,-90.1660041,31,22,0,1,1
840,34,038,CONCORD,1,39.7995770,-90.4109104,31,22,0,1,1
840,34,039,BELLEVIEW,1,39.3609974,-90.8395322,31,22,0,1,1
840,34,040,PAWNEE,1,39.5753678,-89.5158088,31,22,0,1,1
840,34,041,CLARKSDALE,1,39.4800841,-89.2690071,31,22,0,1,1
840,34,042,ROSAMOND,1,39.3998674,-89.2049844,31,22,0,1,1
840,34,043,HUMPHREY,1,39.5535471,-89.4517437,31,22,0,1,1
840,34,044,FAIRLAND,1,39.8947071,-88.1036130,31,22,0,1,1
840,34,045,JANESVILLE,1,39.3671938,-88.2670255,31,22,0,1,1
840,34,046,BRADBURY,1,39.3149204,-88.1951760,31,22,0,1,1
840,34,047,HUMBOLDT,1,39.6153298,-88.3865649,31,22,0,1,1
840,34,048,MARTINSVILLE,1,39.3186070,-87.7777573,31,22,0,1,1
840,34,049,COLUMBIA,1,38.3851828,-90.2587326,31,22,0,1,1
840,34,050,MASCOUTAH LK,1,38.5256201,-89.8193422,31,22,0,1,1
840,34,051,JAMESTOWN,1,38.6981367,-89.5364836,31,22,0,1,1
840,34,052,ST MORGAN,1,38.6699717,-89.6602444,31,22,0,1,1
840,34,053,BEAUCOUP,1,38.3511978,-89.2943026,31,22,0,1,1
840,34,054,BRNT PRAIRIE,1,38.2481850,-88.2336720,31,24,0,1,1
840,34,055,MT VERNON,1,38.4401577,-88.9703208,31,22,0,1,1
840,34,056,OLNEY,1,38.7068800,-88.1676148,31,22,0,1,1
840,34,057,FLORA,1,38.6772904,-88.4287356,31,22,0,1,1
840,34,058,BIRDS,1,38.8352107,-87.7451035,31,24,0,1,1
840,34,059,PULASKI,1,37.2325914,-89.2352685,14,24,0,1,1
840,34,060,BREMEN,1,37.9708433,-89.7475091,14,24,0,1,1
840,34,061,BELKNAP,1,37.3198861,-88.9437782,14,24,0,1,1
840,34,062,DELWOOD,1,37.5997248,-88.5063589,14,24,0,1,1
840,34,063,BEAVERDAM LK,1,37.0730417,-88.5193033,14,24,0,1,1
840,34,064,ROBINSON,1,39.0052343,-87.7771751,31,22,0,1,1
840,34,065,SHANNON,1,42.1401616,-89.7648861,17,22,0,1,1
840,34,066,CALEDONIA,1,42.3994754,-88.9154674,16,22,0,1,1
840,34,067,SHERRARD,1,41.3410603,-90.5307719,32,22,0,1,1
840,34,068,TROY GROVE,1,41.4844552,-89.0833869,32,22,0,1,1
840,34,069,SENECA,1,41.3114360,-88.5903464,31,22,0,1,1
840,34,070,CAMP POINT,1,40.0572405,-91.1273048,31,22,0,1,1
840,34,071,DUNCAN MILLS,1,40.3045239,-90.1357207,31,22,0,1,1
840,34,072,GREENVIEW,1,40.0839936,-89.8249757,31,22,0,1,1
840,34,073,LE ROY,1,40.2822428,-88.7460735,31,22,0,1,1
840,34,074,ELDRED,1,39.2888385,-90.5506080,31,22,0,1,1
840,34,075,NILWOOD,1,39.3988002,-89.8313118,31,22,0,1,1
840,34,076,YALE,1,39.1055838,-88.0246848,31,22,0,1,1
840,34,077,YORK,1,39.1467916,-87.6692368,31,24,0,1,1
840,34,078,DARMSTADT,1,38.3201230,-89.7037028,31,22,0,1,1
840,34,079,BROWNVILLE,1,38.0393916,-88.2081104,31,24,0,1,1
840,34,080,SANDUSKY,1,37.2026548,-89.2742960,14,24,0,1,1
840,34,081,CAVE IN ROCK,1,37.4674888,-88.1644941,14,24,0,1,1
840,34,082,VILLAGE OF LAKEWOOD,1,42.2213310,-88.3993310,16,22,0,1,1
840,34,104,CHERRY VAL 2,1,42.1740585,-88.9445833,16,23,0,1,1
840,34,135,PAYSON,1,39.9258337,-91.3130559,31,22,0,1,1
840,34,301,LAKE GALENA,1,42.3972257,-90.2808839,17,23,0,1,1
840,34,302,LAKE SUMMERSET,1,42.4617907,-89.3817229,17,22,0,1,1
840,34,303,UNION,1,42.2186307,-88.5617669,16,22,0,1,1
840,34,304,KEITHSBURG,1,41.0847167,-90.9006359,32,22,0,1,1
840,34,305,STERLING,1,41.8306867,-89.6694319,32,22,0,1,1
840,34,306,YORKVILLE,1,41.5971421,-88.4356718,31,22,0,1,1
840,34,307,CLAYTON,1,40.0179525,-90.9316336,31,22,0,1,1
840,34,308,WAYNESVILLE,1,40.2639127,-89.1297627,31,22,0,1,1
840,34,309,GRIDLEY,1,40.7542777,-88.8718234,31,22,0,1,1
840,34,310,GRAPE CREEK,1,40.0813067,-87.5396719,31,22,0,1,1
840,34,311,EUBANKS,1,39.9614287,-91.3007819,31,22,0,1,1
840,34,312,CONCORD WEST,1,39.8173797,-90.4058819,31,22,0,1,1
840,34,313,HARRISTOWN,1,39.8529571,-89.0850451,31,22,0,1,1
840,34,314,ALLERTON PARK,1,39.9526337,-88.6689458,31,22,0,1,1
840,34,315,MARSHALL,1,39.4014967,-87.7061760,31,22,0,1,1
840,34,316,DUDLEYVILLE,1,38.8433817,-89.3901378,31,22,0,1,1
840,34,317,KELL,1,38.4982149,-88.8800235,31,22,0,1,1
840,34,318,ROYALTON,1,37.8620527,-89.0775209,31,24,0,1,1
840,34,319,KARNAK,1,37.2950124,-88.9472487,14,24,0,1,1
840,34,900,ATHENS,1,39.9548261,-89.7510457,31,22,0,1,3
840,35,001,GARY,0,41.6518167,-87.4486549,16,22,0,1,1
840,35,002,HEBRON,1,41.3297597,-87.2001879,16,22,0,1,1
840,35,003,SOUTH BEND,0,41.7272707,-86.2170269,16,23,0,1,1
840,35,004,KNOX,1,41.2735266,-86.6205339,16,23,0,1,1
840,35,005,KEWANNA,1,41.0254887,-86.2808379,16,23,0,1,1
840,35,006,MIDDLEBURY,1,41.7259077,-85.6760109,16,23,0,1,1
840,35,007,COLUMBIA CTY,1,41.0188097,-85.4900279,31,23,0,1,1
840,35,008,PACKERTOWN,0,41.1015477,-85.8354799,16,23,0,1,1
840,35,009,ELLIS,1,41.6024567,-84.9394079,16,23,0,1,1
840,35,010,FOWLER,1,40.6790779,-87.3633993,31,22,0,1,1
840,35,011,W LAFAYETTE,1,40.4076491,-87.0361216,31,22,0,1,1
840,35,012,MONTICELLO,1,40.7078507,-86.8139639,31,22,0,1,1
840,35,013,GALVESTON,1,40.5842651,-86.1842198,31,22,0,1,1
840,35,014,THORNTOWN,1,40.1495187,-86.6959256,31,22,0,1,1
840,35,015,TIPTON,0,40.2183267,-86.0561139,31,22,0,1,1
840,35,016,MIDDLETOWN,1,40.0330447,-85.5449749,31,22,0,1,1
840,35,017,MUNCIE,0,40.1346197,-85.3574209,31,22,0,1,1
840,35,018,SWAYZEE,1,40.5079491,-85.8445100,31,22,0,1,1
840,35,019,WABASH,1,40.8532797,-85.9044039,31,22,0,1,1
840,35,020,BERNE,1,40.7030618,-84.8534885,31,22,0,1,1
840,35,021,PIMENTO,1,39.3319867,-87.3743359,15,24,0,1,1
840,35,022,BRAZIL,1,39.5330205,-87.1438756,15,24,0,1,1
840,35,023,BELMONT,1,39.0791429,-86.3429849,14,24,0,1,1
840,35,024,FRIENDSWOOD,1,39.6400767,-86.2882699,31,22,0,1,1
840,35,025,JAMESTOWN,1,39.9080857,-86.5765829,31,22,0,1,1
840,35,026,SPENCER,1,39.2638847,-86.7031329,15,24,0,1,1
840,35,027,AZALIA,1,39.0836543,-85.9287299,15,24,0,1,1
840,35,028,SEXTON,1,39.6847217,-85.4688349,31,22,0,1,1
840,35,029,MILROY,1,39.4677041,-85.4421615,31,22,0,1,1
840,35,030,SHELBYVILLE,1,39.5621707,-85.7760939,31,22,0,1,1
840,35,031,BROOKVILLE,1,39.4938040,-84.9764184,31,22,0,1,1
840,35,032,WASHINGTON,1,38.6841567,-87.1287007,15,24,0,1,1
840,35,033,CUMBACK,1,38.5758877,-87.1850279,15,24,0,1,1
840,35,034,MILLERSBURG,1,38.0976637,-87.3919892,15,24,0,1,1
840,35,035,INDIAN SPGS,1,38.7744667,-86.7647789,14,24,0,1,1
840,35,036,CELESTINE,1,38.4150437,-86.8202889,14,24,0,1,1
840,35,037,CLEAR SPRING,1,38.9190517,-86.1929939,14,24,0,1,1
840,35,038,NEW PHILA,1,38.6631267,-85.9410399,14,24,0,1,1
840,35,039,CORYDON,1,38.2672943,-86.1463592,14,24,0,1,1
840,35,040,VEVAY,1,38.7795826,-85.0940693,15,24,0,1,1
840,35,041,SCOTTSBURG,1,38.6347156,-85.7471699,15,24,0,1,1
840,35,042,EVANSVILLE,1,37.9911389,-87.4410458,15,24,0,1,1
840,35,101,PORTAGE,0,41.5363017,-87.1973579,16,22,0,1,1
840,35,103,LAKEVILLE,1,41.6368887,-86.3655159,16,23,0,1,1
840,35,108,PACKERTOWN 2,1,41.1013504,-85.8354611,16,23,0,1,1
840,35,115,KOKOMO,1,40.2178547,-86.0560979,31,22,0,1,1
840,35,117,ANDERSON,1,40.1346467,-85.3574289,31,22,0,1,1
840,35,201,PORTAGE 2,1,41.5361624,-87.1967394,16,22,0,1,1
840,35,301,CROWN POINT,1,41.3911052,-87.3693435,16,22,0,1,1
840,35,302,LAPORTE,1,41.6367797,-86.8508149,16,23,0,1,1
840,35,303,LAGRANGE,1,41.7506020,-85.4765733,16,23,0,1,1
840,35,304,CUBA,1,41.0798684,-84.9237731,31,22,0,1,1
840,35,305,RENSSELAER,1,40.9699502,-87.0748779,31,22,0,1,1
840,35,306,FRANKFORT,1,40.1985767,-86.4502189,31,22,0,1,1
840,35,307,MONTPELIER,1,40.4066967,-85.2388079,31,22,0,1,1
840,35,308,DECATUR,1,40.8100197,-84.9562309,31,22,0,1,1
840,35,309,WALLACE,1,39.9820787,-87.3561447,31,22,0,1,1
840,35,310,PLAINFIELD,0,39.9455667,-86.3794639,31,22,0,1,1
840,35,311,NEW CASTLE,1,39.9464269,-85.0906911,31,22,0,1,1
840,35,312,WITTS STATION,1,39.6830387,-84.8521349,31,22,0,1,1
840,35,313,NEWBERRY,1,39.1254750,-87.0543672,15,24,0,1,1
840,35,314,GEORGIA,1,38.7671667,-86.5484989,14,24,0,1,1
840,35,315,CROSS PLAINS,1,38.9509067,-85.1623379,15,24,0,1,1
840,35,316,CYPRSS,1,37.9142237,-87.6297459,15,24,0,1,1
840,35,410,MAPLEWOOD,1,39.9443431,-86.4873841,31,22,0,1,1
840,35,900,HOOSIER,1,39.0147985,-86.4011865,14,24,12,1,3
840,35,901,INDIANA DUNE,1,41.7046400,-86.9325362,16,23,0,1,3
840,35,903,KANKAKEE SANDS,1,41.0474227,-87.4511851,16,22,0,1,3
840,36,001,MT HAMILL,1,40.7698922,-91.6797963,32,22,0,1,1
840,36,002,EXLINE,1,40.6527332,-92.8864804,32,22,0,1,1
840,36,003,MELROSE,1,40.8887105,-93.1717427,32,22,0,1,1
840,36,004,BEDFORD,1,40.5712567,-94.6426839,32,22,0,1,1
840,36,005,COLLEGE SPGS,0,40.6203037,-95.1210189,32,22,0,1,1
840,36,006,BRYANT,1,41.9751747,-90.2964159,32,22,0,1,1
840,36,007,WEST LIBERTY,1,41.5687389,-91.2703838,32,22,0,1,1
840,36,008,CEDAR VALLEY,0,41.7290747,-91.2514429,32,22,0,1,1
840,36,009,BROOKLYN,1,41.8190707,-92.3572989,32,22,0,1,1
840,36,010,WILLIAMSBURG,1,41.6735997,-92.2602299,32,22,0,1,1
840,36,011,RED ROCK,1,41.4022592,-93.1037810,32,22,0,1,1
840,36,012,DESMOINES,0,41.6803757,-93.6007149,32,22,0,1,1
840,36,013,PANTHER,1,41.6586017,-94.1444549,40,11,0,1,1
840,36,014,WASHINGTON,1,41.7176327,-94.0861889,40,11,0,1,1
840,36,015,NEOLA,1,41.4483667,-95.7265309,32,22,0,1,1
840,36,016,WALES,1,41.1311292,-95.3466186,32,22,0,1,1
840,36,017,MAQUOKETA,1,42.0435847,-90.6070319,17,22,0,1,1
840,36,018,ALICE,0,42.2103447,-91.6954359,32,22,0,1,1
840,36,019,PRAIRIEBURG,1,42.1986127,-91.4172439,32,22,0,1,1
840,36,020,HUDSON,1,42.4283168,-92.4757027,32,22,0,1,1
840,36,021,DINSDALE,1,42.2393377,-92.5335079,32,22,0,1,1
840,36,022,KANAWHA,1,42.9663334,-93.8524963,40,11,0,1,1
840,36,023,ZEARING,0,42.1521897,-93.3290179,40,11,0,1,1
840,36,024,SCRANTON,1,42.0345317,-94.5711599,40,11,0,1,1
840,36,025,CLARE,1,42.6019638,-94.2952460,40,11,0,1,1
840,36,026,PIERSON,1,42.5326167,-95.8791569,32,22,0,1,1
840,36,027,WASHTA,1,42.6484757,-95.7210459,32,22,0,1,1
840,36,028,SIOUX CITY,1,42.4902437,-96.3743819,32,22,0,1,1
840,36,029,FESTINA,1,43.0864727,-91.8768028,17,23,0,1,1
840,36,030,DAVIS CORNER,1,43.3492727,-92.2585749,32,22,0,1,1
840,36,031,GARNER,0,43.0675927,-93.5770949,40,11,0,1,1
840,36,032,TITONKA,1,43.2388517,-94.0095139,40,11,0,1,1
840,36,033,GAZA,1,43.0405217,-95.5844739,32,22,0,1,1
840,36,034,ROCK VALLEY,1,43.2574697,-96.2756889,32,22,0,1,1
840,36,105,COLLEGE SPGS 2,1,40.6242636,-95.1259581,32,22,0,1,1
840,36,108,TIPTON,1,41.7287592,-91.2513620,32,22,0,1,1
840,36,118,LAFAYETTE,1,42.2119974,-91.6956394,32,22,0,1,1
840,36,123,MCCALLSBURG,1,42.1663807,-93.3469609,40,11,0,1,1
840,36,131,BURCHINAL,1,43.0675537,-93.5769729,40,11,0,1,1
840,38,001,MELROSE,1,37.0321381,-94.9950424,33,22,0,1,1
840,38,002,GALESBURG,1,37.5148587,-95.3249979,33,22,0,1,1
840,38,003,HUMBOLDT,1,37.8493327,-95.5008159,33,22,0,1,1
840,38,004,LAPLAND,1,37.9847547,-96.3936159,35,22,0,1,1
840,38,005,THRALL,0,38.0573017,-96.2857509,35,22,0,1,1
